2.000000000000000000e+02
1.600000000000000000e+02
5.900000000000000000e+02
1.280000000000000000e+03
1.710000000000000000e+03
2.310000000000000000e+03
2.760000000000000000e+03
3.190000000000000000e+03
3.570000000000000000e+03
3.930000000000000000e+03
4.310000000000000000e+03
4.650000000000000000e+03
4.950000000000000000e+03
5.220000000000000000e+03
5.490000000000000000e+03
5.770000000000000000e+03
5.990000000000000000e+03
6.140000000000000000e+03
6.350000000000000000e+03
6.590000000000000000e+03
6.790000000000000000e+03
6.870000000000000000e+03
7.100000000000000000e+03
7.260000000000000000e+03
7.380000000000000000e+03
7.530000000000000000e+03
7.560000000000000000e+03
7.670000000000000000e+03
7.890000000000000000e+03
7.960000000000000000e+03
7.980000000000000000e+03
8.160000000000000000e+03
8.260000000000000000e+03
8.310000000000000000e+03
8.310000000000000000e+03
8.490000000000000000e+03
8.440000000000000000e+03
8.590000000000000000e+03
8.590000000000000000e+03
8.700000000000000000e+03
8.750000000000000000e+03
8.820000000000000000e+03
8.840000000000000000e+03
8.820000000000000000e+03
8.920000000000000000e+03
8.910000000000000000e+03
8.990000000000000000e+03
8.950000000000000000e+03
9.050000000000000000e+03
9.090000000000000000e+03
9.140000000000000000e+03
9.050000000000000000e+03
9.180000000000000000e+03
9.170000000000000000e+03
9.160000000000000000e+03
9.090000000000000000e+03
9.280000000000000000e+03
9.270000000000000000e+03
9.280000000000000000e+03
9.290000000000000000e+03
9.240000000000000000e+03
9.310000000000000000e+03
9.320000000000000000e+03
9.270000000000000000e+03
9.240000000000000000e+03
9.350000000000000000e+03
9.370000000000000000e+03
9.380000000000000000e+03
9.280000000000000000e+03
9.420000000000000000e+03
9.420000000000000000e+03
9.410000000000000000e+03
9.330000000000000000e+03
9.330000000000000000e+03
9.440000000000000000e+03
9.450000000000000000e+03
9.450000000000000000e+03
9.340000000000000000e+03
9.460000000000000000e+03
9.460000000000000000e+03
9.420000000000000000e+03
9.380000000000000000e+03
9.360000000000000000e+03
9.460000000000000000e+03
9.490000000000000000e+03
9.380000000000000000e+03
9.480000000000000000e+03
9.480000000000000000e+03
9.490000000000000000e+03
9.480000000000000000e+03
9.410000000000000000e+03
9.380000000000000000e+03
9.490000000000000000e+03
9.490000000000000000e+03
9.400000000000000000e+03
9.510000000000000000e+03
9.480000000000000000e+03
9.520000000000000000e+03
9.400000000000000000e+03
9.510000000000000000e+03
